Amazon EKS,managed Kubernetes • ecosystem • control,"Amazon EKS provides managed Kubernetes infrastructure for scheduling and operating containerized applications, including custom ML components. Teams package workloads into containers and configure Kubernetes resources, computing capacity, networking and data access. It suits organizations that require Kubernetes integration or advanced orchestration control, while workload configuration, dependencies, scaling policies and the broader ML lifecycle remain responsibilities of the platform and application teams.","Amazon EKS cung cấp hạ tầng Kubernetes được quản lý để lập lịch, vận hành ứng dụng container, bao gồm thành phần ML tùy chỉnh. Nhóm đóng gói workload thành container và cấu hình resource Kubernetes, capacity tính toán, mạng, truy cập dữ liệu. EKS phù hợp với tổ chức cần tích hợp Kubernetes hoặc kiểm soát orchestration sâu, còn cấu hình workload, dependency, chính sách scaling và vòng đời ML rộng hơn vẫn thuộc trách nhiệm nhóm platform, ứng dụng.","Tận dụng hệ sinh thái Kubernetes, cấu hình triển khai linh hoạt và kỹ năng/cluster hiện có; phù hợp mô hình cần tích hợp sâu với nền tảng container doanh nghiệp.","Đóng gói inference image → cấu hình Kubernetes workload/service/capacity → triển khai → quan sát, scale và cập nhật.",Đã vận hành Kubernetes hoặc cần tùy chỉnh orchestration/serving nâng cao.,Nhóm platform triển khai model cạnh các microservice trên EKS.,"Vẫn có công việc quản lý workload, node/capacity, networking và dependencies. 'Managed Kubernetes' không biến mọi ML workflow thành tự động.",Dịch vụ container orchestration,Domain 3,3.1,Deployment target,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Amazon ECS,AWS-native containers • task definitions • managed scheduling,"Amazon ECS is an AWS container orchestration service that runs applications and tasks from configured container images and task definitions. ML teams specify resource needs, networking, roles and an appropriate supported compute mode for custom processing or serving components. ECS manages container placement and service operations, but it does not automatically provide algorithm selection, experiment tracking or the complete model-training and evaluation workflow.","Amazon ECS là dịch vụ điều phối container của AWS, chạy ứng dụng và task từ image, task definition được cấu hình. Nhóm ML khai báo nhu cầu tài nguyên, mạng, role và compute mode được hỗ trợ phù hợp cho thành phần xử lý hoặc serving tùy chỉnh. ECS quản lý bố trí container và vận hành service, nhưng không tự cung cấp lựa chọn thuật toán, theo dõi thử nghiệm hay toàn bộ workflow training, đánh giá model.","Tích hợp AWS, giúp đặt/chạy/thay thế container và quản lý service; ít yêu cầu kiến thức Kubernetes hơn EKS. Chọn compute phù hợp nhu cầu kiểm soát và hỗ trợ phần cứng.",Image trong ECR → task definition khai báo image/resource → ECS service hoặc task → load balancing/scaling/monitoring.,Ứng dụng container ML cần tích hợp AWS và không yêu cầu hệ sinh thái Kubernetes.,Dịch vụ inference container được quản lý cùng backend trên ECS.,Chọn EC2/Fargate theo tính năng thực tế; không giả định Fargate có GPU. ECS tự nó không cung cấp toàn bộ ML registry/evaluation pipeline.,Dịch vụ container orchestration,Domain 3,3.1,Deployment target,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
AWS Lambda,event-driven • short tasks • automatic scaling,"AWS Lambda is a serverless compute service that runs function code in response to events, schedules or API requests without requiring users to manage servers. Functions can extract, validate or transform small inputs and coordinate other services, with execution resources and concurrency governed by configuration and quotas. It is suited to short, event-driven pipeline steps rather than arbitrary long-running data-processing jobs.","AWS Lambda là dịch vụ tính toán serverless chạy mã function khi có sự kiện, lịch hoặc request API mà người dùng không quản lý máy chủ. Function có thể trích xuất, kiểm tra, biến đổi đầu vào nhỏ và phối hợp các dịch vụ khác; tài nguyên thực thi, concurrency chịu sự chi phối của cấu hình và quota. Lambda phù hợp với các bước pipeline ngắn theo sự kiện, thay vì mọi job xử lý dữ liệu kéo dài.","Giảm vận hành cho logic nhẹ, tích hợp dịch vụ, kiểm thử tự động và xử lý sự kiện; scale theo request trong quota. Có thể làm lớp kết nối workflow hoặc suy luận model nhỏ phù hợp.",Sự kiện/API/workflow gọi function → thực thi logic → trả kết quả hoặc kích hoạt bước tiếp theo.,"Glue code, kiểm tra endpoint, tác vụ ngắn và nhẹ.",Function kiểm tra health/performance sau khi endpoint sẵn sàng.,"Giới hạn thời gian/tài nguyên và cold start làm Lambda không mặc định hợp model lớn/GPU hoặc inference dài; không dùng để thay mọi Processing/Training job.

Bổ sung — Provision and Configure Resources: Giới hạn concurrency từng tool theo API downstream. Nếu cần buffer overflow, phải thiết kế SQS/event source/consumer thật sự; chỉ set Lambda concurrency không tự tạo queue. Cần idempotency cho action tạo ticket và xử lý retry/DLQ.",Serverless compute,Domain 3,3.1,Deployment target,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B",15/09/2026
Amazon S3 — Model deployment assets,durable objects • model artifacts • input/output,"Amazon S3 is a managed object storage service that stores deployment assets and inference data independently of the compute that uses them. In ML deployment workflows, it commonly holds trained model artifacts, batch or asynchronous input and output files, and source documents for RAG. Model resources and applications access these objects through authorized references or APIs; S3 stores the assets but does not itself execute the model.","Amazon S3 là dịch vụ lưu trữ đối tượng được quản lý, lưu tài sản triển khai và dữ liệu inference độc lập với compute sử dụng chúng. Trong workflow deployment ML, S3 thường chứa artifact model đã training, file input/output của batch hoặc async và tài liệu nguồn RAG. Model resource, ứng dụng truy cập object qua tham chiếu hoặc API có quyền; S3 lưu tài sản nhưng không tự thực thi model.","Tách tài sản model khỏi compute, thuận tiện tái sử dụng và đưa vào workflow; hỗ trợ đầu vào/đầu ra tập trung cho batch/async và tài liệu nguồn RAG.",Pipeline ghi artifact → model resource tham chiếu URI; async/batch đọc input và ghi output theo đường dẫn đã cấu hình.,"Lưu trọng số, dataset inference và nguồn tài liệu Knowledge Base.",model.tar.gz cho SageMaker; bộ Safetensors cho CMI; file kết quả batch.,"S3 lưu dữ liệu, không tự chạy inference hay quản lý phê duyệt model. IAM của job/endpoint phải được phép truy cập đúng object.",Object storage / vai trò D3,Domain 3,3.2,Artifact và bảo mật,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Amazon ECR,container registry • versioned images,"Amazon ECR is a managed registry for the container images that define an application's runtime, libraries and packaged code. ML deployment workflows publish tested inference images to ECR and reference them from SageMaker model resources or container services such as ECS and EKS. Image versioning helps reproduce the serving environment; the trained model artifact and model-version approval metadata are separate assets rather than the registry's execution responsibilities.","Amazon ECR là registry được quản lý cho image container định nghĩa runtime, thư viện và mã đóng gói của ứng dụng. Workflow deployment ML publish image inference đã kiểm thử lên ECR, rồi tham chiếu từ model resource SageMaker hoặc dịch vụ container như ECS, EKS. Quản lý phiên bản image giúp tái hiện môi trường serving; artifact model đã training và metadata phê duyệt phiên bản model là các tài sản riêng, không phải công việc thực thi của registry.",Lưu image inference/training để pipeline và dịch vụ hosting lấy đúng runtime; hỗ trợ quản lý phiên bản phục vụ tái hiện triển khai. Tách image khỏi trọng số giúp cập nhật có kiểm soát.,"Docker build → kiểm tra image → push ECR → model/task definition tham chiếu image URI.

Bổ sung — Provision and Configure Resources: Version image chứa custom preprocessing/inference handler; kiểm thử contract port 8080, /ping và /invocations trước khi push/deploy. Image URI thuộc model configuration; EndpointConfig tham chiếu model.","Lưu runtime cho SageMaker, EKS và ECS.",Image có thư viện model cùng entrypoint phục vụ.,ECR không thực thi container và không thay Model Registry; tham chiếu version/digest ổn định giúp tránh tag thay đổi gây khó tái hiện.,Container image registry,Domain 3,3.3,Artifact và phiên bản,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B",15/09/2026
SageMaker Pipelines,purpose-built ML DAG • integrated steps,"SageMaker Pipelines is a purpose-built ML workflow orchestrator that connects supported processing, training, evaluation, model and batch-transform operations through dependencies and control-flow steps. A pipeline defines which outputs feed later steps and can use conditions to register an acceptable model or fail a run. It makes model-building workflows repeatable and observable, but is distinct from a serial chain of inference containers serving one request.","SageMaker Pipelines là công cụ điều phối workflow chuyên ML, kết nối thao tác processing, training, evaluation, model và batch transform được hỗ trợ bằng dependency và bước điều khiển luồng. Pipeline định nghĩa output nào đi vào bước sau, có thể dùng điều kiện để đăng ký model đạt yêu cầu hoặc kết thúc run thất bại. Công cụ giúp workflow xây model lặp lại, quan sát được, nhưng khác chuỗi container inference nối tiếp để phục vụ một request.","Tích hợp Processing, Training, Transform, Model Registry và các điều kiện; giúp pipeline lặp lại, theo dõi từng bước và trao đổi output giữa job.",Định nghĩa DAG → chạy với tham số → preprocess/train/evaluate → Condition → register hoặc Fail.,ML workflow chủ yếu trong hệ sinh thái SageMaker.,Tự động kiểm định model trước khi tạo phiên bản registry.,"Không nhầm serial inference pipeline trong một endpoint với workflow này; bước Model/Register không tự có live endpoint.

Module Automated Orchestration and CI/CD: Pipeline definition và execution cần version/trace; workflow processing → training → evaluation → condition → registration, rồi deployment theo approval. SageMaker Pipelines điều phối ML, còn CodePipeline điều phối release của code/artifacts; không nhầm hai vai trò.",ML workflow orchestration,Domain 3,3.3,Orchestration,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6",15/09/2026
AWS Step Functions,state machine • service integration • branching,"AWS Step Functions is a serverless workflow orchestration service that coordinates AWS services through state machines. States can invoke tasks, evaluate conditions, wait, branch, run work in parallel or transition repeatedly as the workflow requires. It is useful for deployment processes spanning SageMaker, Lambda and other services, while those services execute the actual work and the workflow defines quality gates, error handling and completion rules.","AWS Step Functions là dịch vụ điều phối workflow serverless, phối hợp dịch vụ AWS bằng máy trạng thái. State có thể gọi task, kiểm tra điều kiện, chờ, rẽ nhánh, chạy song song hoặc chuyển trạng thái lặp theo workflow. Dịch vụ phù hợp với quy trình deployment kết hợp SageMaker, Lambda và dịch vụ khác; công việc thực tế do các dịch vụ đó thực thi, còn workflow định nghĩa cổng chất lượng, xử lý lỗi và điều kiện hoàn tất.","Hỗ trợ thứ tự, nhánh, song song và điều khiển chuyển trạng thái; phù hợp phối hợp SageMaker với Lambda và nhiều dịch vụ khác. Amazon States Language mô tả workflow.",Task gọi dịch vụ → kiểm tra kết quả/điều kiện → chuyển bước hoặc xử lý lỗi/chờ → hoàn tất.,"Quy trình triển khai nhiều dịch vụ, control flow vượt một DAG ML thuần.",Train → kiểm định → CreateModel → CreateEndpointConfig → CreateEndpoint → health test.,"Không phải mọi state machine đều là DAG; các job vẫn chạy trên dịch vụ được gọi. Workflow phải có điều kiện chất lượng do nhóm định nghĩa.

Module Automated Orchestration and CI/CD: Task thực thi service; Choice rẽ nhánh; Map xử lý collection; Parallel fan-out; Retry/Catch xử lý lỗi. S3/EventBridge hoặc lịch có thể khởi động workflow. Job dài dùng tích hợp/chờ thích hợp, không thay bằng một Lambda dài. Luồng inference có cleanup chỉ cho tài nguyên tạm do run sở hữu.",Serverless workflow orchestration,Domain 3,3.3,Orchestration,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6",15/09/2026
Amazon MWAA / Apache Airflow,Python DAGs • scheduling • managed Airflow,"Amazon Managed Workflows for Apache Airflow (MWAA) provides managed Airflow environments for authoring, scheduling and monitoring Python-defined DAGs. Teams can reuse Airflow operators and existing data or ML workflows to invoke services such as SageMaker in dependency order. AWS manages the Airflow environment infrastructure, while teams maintain DAG code, dependencies, permissions and job logic; the orchestration environment is not the compute that trains the model.","Amazon Managed Workflows for Apache Airflow (MWAA) cung cấp môi trường Airflow được quản lý để thiết kế, lập lịch, theo dõi DAG được định nghĩa bằng Python. Nhóm có thể tái sử dụng operator và workflow dữ liệu, ML Airflow hiện có để gọi dịch vụ như SageMaker theo dependency. AWS quản lý hạ tầng môi trường Airflow, còn nhóm duy trì mã DAG, dependency, quyền, logic job; môi trường orchestration không phải compute thực hiện training model.","Tận dụng DAG Python, operators và hệ sinh thái Airflow sẵn có; AWS quản lý môi trường dịch vụ giúp giảm vận hành so với tự cài Airflow. Nhóm vẫn quản lý DAG và dependency.",Đưa DAG/requirements phù hợp → schedule → operators gọi Processing/Training/HPO/Transform/hosting theo workflow.,Doanh nghiệp đã dùng Airflow cho data/ML workflows và muốn dịch vụ quản lý.,"DAG ban đêm chuẩn bị dữ liệu, train, kiểm định và chạy batch inference.","Airflow điều phối job, không trực tiếp thay compute ML; kiểm tra Amazon provider/operator version trước khi dùng.",Managed open-source orchestrator,Domain 3,3.3,Orchestration,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
MLflow,tracking • projects • models • registry,"MLflow is an ML lifecycle platform for recording experiments, packaging models and managing related model-development metadata. The course introduces Tracking, Projects, Models and Model Registry as components that connect run configurations, results and model versions. It supports reproducibility and handoff to deployment workflows, but experiment tracking and packaging are not the same responsibility as coordinating every task in a general-purpose state-machine workflow.","MLflow là nền tảng vòng đời ML để ghi nhận thử nghiệm, đóng gói model và quản lý metadata phát triển model liên quan. Bài học giới thiệu Tracking, Projects, Models, Model Registry như những thành phần kết nối cấu hình run, kết quả và phiên bản model. MLflow hỗ trợ tái lập, bàn giao cho workflow deployment, nhưng theo dõi thử nghiệm và đóng gói khác trách nhiệm điều phối mọi task trong workflow máy trạng thái tổng quát.","Bài học giới thiệu Tracking, Projects, Models và Model Registry: giúp ghi nhận run, tái sử dụng dự án, đóng gói model và quản lý phiên bản. Có ích khi workflow cần theo dõi nhiều thử nghiệm/model.",Ghi params/metrics/artifacts → so sánh run → đóng gói model → đăng ký phiên bản → kết nối deployment.,Chuẩn hóa tracking và model lifecycle trên nhiều công cụ.,Nhóm xem model candidate đến từ run/param nào trước khi promote.,"Bốn thành phần là cách trình bày trong bài học, không phải danh sách đầy đủ mọi tính năng MLflow hiện hành. Không coi MLflow là bản thay thế giống hệt Step Functions.

Module Automated Orchestration and CI/CD: Managed MLflow trên SageMaker giảm vận hành tracking infrastructure; ghi parameters, metrics, artifacts và so sánh runs. Bài học nói registry stages; MLflow hiện khuyến nghị version aliases/tags thay model stages đã deprecated, nên API phải theo phiên bản dùng. MLflow registry và SageMaker Model Registry là các khả năng khác nhau có thể tích hợp, không mặc định là một catalog.",Open-source ML lifecycle platform,Domain 3,3.3,Orchestration và lifecycle,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6
https://mlflow.org/docs/latest/ml/model-registry/workflow",15/09/2026
ACK and Kubeflow Pipelines — SageMaker integrations,Kubernetes resources • ML components,"AWS Controllers for Kubernetes (ACK) and Kubeflow integrations let Kubernetes-based teams manage or invoke supported SageMaker resources and jobs. ACK uses controllers and Kubernetes-style resource definitions, while Kubeflow Pipelines connects ML components into workflows. These integrations retain the team's Kubernetes operating model while SageMaker executes the requested managed jobs; creating a SageMaker resource through Kubernetes does not mean the job runs inside a Kubernetes pod.","ACK và tích hợp Kubeflow cho phép nhóm dùng Kubernetes quản lý hoặc gọi tài nguyên, job SageMaker được hỗ trợ. ACK dùng controller và định nghĩa resource theo kiểu Kubernetes, còn Kubeflow Pipelines nối các component ML thành workflow. Tích hợp giữ mô hình vận hành Kubernetes của nhóm trong khi SageMaker thực thi managed job được yêu cầu; tạo resource SageMaker qua Kubernetes không có nghĩa job chạy trong pod Kubernetes.",ACK dùng Kubernetes custom resources cho dịch vụ AWS; Kubeflow Pipelines dùng các component ML. Tận dụng nền tảng K8s hiện có trong khi giao job train/hosting cho SageMaker.,Định nghĩa resource/component → controller hoặc pipeline gọi SageMaker → theo dõi trạng thái và output.,Đã dùng Kubernetes/Kubeflow làm nền tảng ML.,"Kubeflow component gọi Training, HPO hoặc Transform của SageMaker.",ACK tạo tài nguyên SageMaker không có nghĩa training SageMaker chạy trong pod EKS. ACK controller và Kubeflow pipeline là hai vai trò khác nhau.,Tích hợp Kubernetes / mã nguồn mở,Domain 3,3.3,Orchestration,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Git / source code repository,version control • collaboration • reproducibility,"Git is a version-control system used by source-code repositories to record revisions, support collaboration and trace changes over time. In ML deployment, repositories hold assets such as training or inference code, Dockerfiles and workflow configuration, which CI/CD processes retrieve at a selected revision. This helps reproduce a release and review its history, while large model artifacts and model approval metadata are usually managed by other components.","Git là hệ thống quản lý phiên bản được kho mã nguồn sử dụng để ghi revision, hỗ trợ cộng tác và truy vết thay đổi theo thời gian. Trong deployment ML, repository chứa mã training, inference, Dockerfile và cấu hình workflow để quy trình CI/CD lấy đúng revision được chọn. Cách này giúp tái hiện bản phát hành, xem lịch sử, còn model artifact lớn và metadata phê duyệt model thường do thành phần khác quản lý.","Lưu lịch sử code, Dockerfile, cấu hình pipeline để truy vết và tái hiện bản triển khai; hỗ trợ review và kích hoạt CI/CD từ thay đổi được chọn.",Commit/review code → pipeline lấy revision → build/test → tạo artifacts gắn với revision.,Mọi pipeline triển khai cần version control; module nêu GitHub làm ví dụ.,Truy ngược endpoint version đến commit inference code đã kiểm thử.,Git không thay S3 cho model artifact lớn hay Model Registry cho trạng thái phiên bản; bảo vệ secret ngoài source code.,Version-control tool / repository,Domain 3,3.3,CI/CD,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
AWS CodePipeline,release orchestration • build/test/deploy stages,"AWS CodePipeline is a managed CI/CD orchestration service that connects release stages and passes artifacts between source, build, test and deployment actions. It automates the defined delivery workflow when a change or configured trigger occurs, including workflows involving ML code, images and selected model versions. Other services execute the individual actions, and model-quality criteria or approval requirements must be explicitly included in the pipeline design.","AWS CodePipeline là dịch vụ điều phối CI/CD được quản lý, kết nối giai đoạn phát hành và chuyển artifact giữa source, build, test, deployment. Dịch vụ tự động hóa workflow giao phần mềm đã định nghĩa khi có thay đổi hoặc trigger được cấu hình, bao gồm mã ML, image và phiên bản model được chọn. Các dịch vụ khác thực thi từng action, còn tiêu chí chất lượng model hoặc yêu cầu phê duyệt phải được đưa rõ vào thiết kế pipeline.","Tự động hóa thay đổi từ source qua build/test đến deploy, giảm thao tác thủ công và giúp duy trì quy trình lặp lại. Có thể phối hợp pipeline xây model với deployment.",Source revision → CodeBuild/kiểm thử → bước ML hoặc model version → deploy → kiểm tra.,"CI/CD đưa mã, image và model được chọn qua các môi trường.","Sau commit, pipeline build image rồi kích hoạt quy trình kiểm định và triển khai.","CodePipeline điều phối; CodeBuild chạy build/test. Không tự đặt chuẩn chất lượng model hoặc tự đảm bảo mô hình đã được phê duyệt.

Module Automated Orchestration and CI/CD: Manual approval stage thực hiện continuous delivery có người duyệt; tự promote mọi candidate pass là continuous deployment. Khi lỗi, tìm đúng stage/action qua pipeline history rồi đọc log dịch vụ đó; xác minh source branch, connection và role. CloudTrail phục vụ truy nguyên thay đổi cấu hình.",CI/CD orchestration service,Domain 3,3.3,CI/CD,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6",15/09/2026
AWS CodeBuild,managed build • test • package,"AWS CodeBuild is a managed build service that executes configured commands to compile, test and package source code or build container images. It obtains the selected source revision, runs the build environment and produces artifacts for later release stages, reducing the need to maintain build servers. In ML workflows it can test inference code and publish images, while CodePipeline or another orchestrator coordinates the overall delivery process.","AWS CodeBuild là dịch vụ build được quản lý, thực thi lệnh đã cấu hình để biên dịch, kiểm thử, đóng gói mã hoặc tạo image container. Dịch vụ lấy revision nguồn được chọn, chạy môi trường build và tạo artifact cho bước phát hành sau, giảm nhu cầu duy trì build server. Trong workflow ML, CodeBuild có thể kiểm thử mã inference, publish image, còn CodePipeline hoặc orchestrator khác điều phối toàn quy trình phát hành.",Giảm quản lý build server; chạy kiểm thử và tạo package/image nhất quán để dùng trong quy trình phát hành. Có thể đưa bước Docker build vào pipeline.,Lấy source/build instructions → cài/build/test → tạo artifact hoặc image → push vị trí đầu ra.,"Build container inference, kiểm thử code và chuẩn bị artifacts.",Chạy unit test cho preprocess script rồi build/push image lên ECR.,"Không nhầm với orchestrator toàn vòng đời; không mặc định mọi training model đều nên chạy trong CodeBuild.

Module Automated Orchestration and CI/CD: buildspec.yml định nghĩa build/test/package commands và artifacts. Troubleshooting bắt đầu từ CloudWatch build logs, YAML/commands/environment variables, IAM project role, input artifact và concurrent-build quota. Không dùng CodeBuild như lựa chọn mặc định để giữ một workflow ML dài bằng script tuần tự.",Managed build service,Domain 3,3.3,CI/CD,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6",15/09/2026
SageMaker Model Registry,version catalog • approval metadata • lineage,"SageMaker Model Registry is a catalog for versioned model packages and the metadata needed to evaluate, approve and deploy them. It records references to serving artifacts and images together with relevant evaluation information and approval state, providing a handoff between model-building and deployment workflows. Registering a model does not train it, create a live endpoint or replace the storage systems that hold its binary assets.","SageMaker Model Registry là catalog cho model package có phiên bản và metadata cần để đánh giá, phê duyệt, triển khai chúng. Registry ghi tham chiếu artifact, image phục vụ cùng thông tin đánh giá và trạng thái phê duyệt liên quan, tạo điểm bàn giao giữa workflow xây model và deployment. Đăng ký model không huấn luyện model, tạo live endpoint hay thay thế hệ thống lưu trữ chứa tài sản nhị phân của model.","Tập trung version, metric/thông tin đánh giá, tham chiếu artifact/image và trạng thái phê duyệt; tạo ranh giới rõ giữa model candidate và model được chọn để triển khai.",Evaluation đạt điều kiện → đăng ký model package → phê duyệt theo quy trình → deployment lấy phiên bản phù hợp.,Quản trị model version và bàn giao từ building pipeline sang deployment pipeline.,"Production được triển khai từ model package đã phê duyệt, có thể truy lại image/S3 URI.","Đăng ký không tạo endpoint; registry lưu metadata/tham chiếu, không thay S3 lưu binary. Không tự quyết định tiêu chí promotion.

Module Automated Orchestration and CI/CD: Model groups chứa numbered versions; approval status là PendingManualApproval, Approved hoặc Rejected. Quy trình phải chủ động chỉ deploy version Approved; nếu cần hai approvals, triển khai logic/evidence hai người riêng trước khi đổi status. Lineage cần data/code/parameters/evaluation/pipeline execution ID, không tự giải thích nguyên nhân của từng prediction.",Model lifecycle / registry,Domain 3,3.3,Artifact và phiên bản,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6",15/09/2026
Amazon CloudWatch — Deployment operations,metrics • logs • alarms,"Amazon CloudWatch provides operational metrics, logs, dashboards and alarms for deployed ML services and their infrastructure. Teams use signals such as invocation errors, resource utilization, ModelLatency and OverheadLatency to diagnose performance and drive configured operational responses or scaling policies. It supplies observability for serving behavior; evaluating model correctness or drift requires the appropriate captured data, reference information and analysis in addition to infrastructure metrics.","Amazon CloudWatch cung cấp metric, log, dashboard và alarm vận hành cho dịch vụ ML đã triển khai cùng hạ tầng của chúng. Nhóm dùng tín hiệu như lỗi gọi, utilization, ModelLatency, OverheadLatency để chẩn đoán hiệu năng và kích hoạt phản ứng vận hành hoặc chính sách scaling đã cấu hình. CloudWatch cung cấp khả năng quan sát serving; đánh giá model đúng hay drift cần thêm dữ liệu capture, thông tin tham chiếu và phân tích phù hợp ngoài metric hạ tầng.","Nhận diện lỗi, latency và sử dụng tài nguyên; cung cấp tín hiệu cho scaling, điều tra nguyên nhân và cảnh báo khi deployment không đáp ứng yêu cầu.",Thu metrics/logs → dashboard/alarm → điều tra hoặc workflow phản ứng → kiểm tra sau khắc phục.,"Vận hành endpoint/container/agent sau khi triển khai.

Bổ sung — Provision and Configure Resources: Load test endpoint để nối CPU/memory/GPU/concurrency/queue với ModelLatency; theo dõi cả thời gian instance mới trở thành ready. Với multi-agent, trace request qua supervisor và specialists để tìm tool hoặc agent gây chậm.",So sánh ModelLatency và OverheadLatency khi response chậm; alarm theo lỗi hoặc tải.,"Có metrics hạ tầng không đồng nghĩa tự có nhãn ground truth để đo accuracy/drift; giám sát chất lượng model cần dữ liệu và cấu hình riêng.

Module Automated Orchestration and CI/CD: Dùng build/step logs để debug, endpoint alarms để rollback và quality/drift alarms để gọi retraining workflow. Định nghĩa alarms trước rollout. Accuracy cần ground-truth labels thích hợp; prediction distribution khác model quality. CloudTrail bổ sung audit API/config changes, không thay metrics/logs này.",Observability service,Domain 3,3.2,Giám sát hạ tầng,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B
https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6",15/09/2026
AWS IAM / KMS / VPC — Deployment controls,least privilege • encryption • network access,"IAM, KMS and VPC are complementary controls for securing ML deployments. IAM defines who can perform actions on resources, KMS controls cryptographic-key use in supported encryption workflows, and VPC configuration governs network connectivity through elements such as subnets and security groups. A deployment combines these controls so model code can access only required assets and services; permission, encryption and network isolation are different requirements rather than interchangeable protections.","IAM, KMS và VPC là các lớp kiểm soát bổ trợ để bảo vệ deployment ML. IAM định nghĩa ai được thực hiện hành động trên tài nguyên; KMS kiểm soát sử dụng khóa mật mã trong workflow mã hóa được hỗ trợ; cấu hình VPC quản lý kết nối mạng qua subnet, security group và thành phần liên quan. Deployment kết hợp chúng để mã model chỉ truy cập tài sản, dịch vụ cần thiết; quyền, mã hóa và cô lập mạng là các yêu cầu khác nhau, không thay thế lẫn nhau.","IAM hạn chế API/tài nguyên được dùng; KMS hỗ trợ khóa mã hóa; VPC/subnet/security group kiểm soát kết nối theo khả năng dịch vụ. Kết hợp giúp bảo vệ artifact, runtime và dữ liệu inference.",Xác định role → quyền S3/ECR/KMS tối thiểu → cấu hình kết nối phù hợp → thử quyền và kết nối → theo dõi.,Model/agent truy cập tài nguyên riêng và dữ liệu cần kiểm soát.,Role endpoint chỉ đọc prefix chứa model và được dùng khóa liên quan.,Ba lớp không thay nhau. VpcConfig của model cho container truy cập VPC khác private access từ client; Bedrock cũng có tùy chọn private connectivity.,Nhóm dịch vụ bảo mật / mạng,Domain 3,3.2,Artifact và bảo mật,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
